user_email,BRAD41,BRAD38,BRAD31,BRAD46,BRAD32,BRAD33,S6A,BRAD39,BRAD44,S5A,BRAD40,BRAD37,BRAD36,BRAD35,BRAD42,BRAD43,S4A,S3A,BRAD34,S2A,BRAD45
975@gmail.com,"Online, com suporte humano","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Bradesco,Bradesco Previdência |Itaú Previdência|Caixa Previdência|Santander Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Débito em conta,Confiança moderada,Empregado (CLT),Facilidade na contratação e gestão online,,,"Todo mês, como parte do meu orçamento",Transição de carreira (plano B),"Alta preocupação , tenho medo e isso influencia minhas decisões",Piauí,Entre 45 e 60 anos,6% a 10%,Feminino,Outro
976@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Jj,Icatu,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 1.000 a R$ 3.000,Boleto,Confiança alta,Empregado (CLT),Segurança e solidez da instituição,,,Quando recebo bônus ou participação nos lucros,Passar o dia jogando videogame,"Muita preocupação, não invisto por receio de golpes",Alagoas,Entre 18 e 27 anos,6% a 10%,Masculino,Não
977@hotmail.com,WhatsApp com suporte humano,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona","amanco
",Bradesco Previdência |Itaú Previdência,"Sim, a minha empresa oferece como benefício",PGBL,De R$ 5.000 a R$ 8.000,Pix,Confiança moderada,Empregado (CLT),Benefícios fiscais,,,Quando recebo o 13º salário,Ajudar quem eu amo,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 18 e 27 anos,6% a 10%,Masculino,Não
978@gmail.com,"Por telefone, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Caixa,Caixa Previdência,"Sim, a minha empresa oferece como benefício",PGBL,De R$ 3.000 a R$ 5.000,Pix,Confiança muito alta,Empregado (CLT),Benefícios fiscais,,,Quando recebo bônus ou participação nos lucros,Mudança de país,"Pouca preocupação, considero, mas acho improvável ser vítima",São Paulo,Entre 45 e 60 anos,6% a 10%,Feminino,Sim
979@yahoo.com,"Online, com suporte humano","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",sul america,,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 5.000 a R$ 8.000,Débito em conta,,Empregado (CLT),Segurança e solidez da instituição,,,Nos meses em que tenho menos despesas,,,São Paulo,Entre 28 e 45 anos,6% a 10%,Feminino,
980@gmail.com,"Online, por meio de um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,Nenhuma das anteriores,"Sim, a minha empresa oferece como benefício",Não se aplica,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Empregado (CLT),Segurança e solidez da instituição,,,Apenas quando sobra dinheiro,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Minas Gerais,Entre 18 e 27 anos,Até 5%,Feminino,Não
981@gmail.com,"Online, com suporte humano","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Nubank,XP Previdência|Bradesco Previdência |Santander Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Empregado (CLT),Rentabilidade,,,Apenas quando sobra dinheiro,Me aposentar mais cedo,"Preocupação moderada, estou atento, mas ainda invisto",Minas Gerais,Entre 18 e 27 anos,Até 5%,Feminino,Não
982@gmail.com,"Por telefone, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",7uuu,Icatu,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 3.000 a R$ 5.000,Cartão de crédito,Confiança moderada,Empregado (CLT),Facilidade na contratação e gestão online,,,Quando recebo o 13º salário,Mudança de país,"Preocupação moderada, estou atento, mas ainda invisto",Acre,Entre 18 e 27 anos,6% a 10%,Masculino,Não
983@hotmail.com,"Online, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona","Itaú, Bradesco , BTG, rico",XP Previdência|Caixa Previdência|Bradesco Previdência |Itaú Previdência|Icatu|Santander Previdência,"Sim, a minha empresa oferece como benefício",PGBL,De R$ 3.000 a R$ 5.000,Débito em conta,Confiança moderada,Empregado (CLT),Rentabilidade,,,"Todo mês, como parte do meu orçamento",Manter padrão de vida quando parar de trabalhar,"Preocupação moderada, estou atento, mas ainda invisto",Rio de Janeiro,Entre 28 e 45 anos,Até 5%,Masculino,Sim
984@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Inss,Caixa Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Débito em conta,Confiança alta,Empregado (CLT),Benefícios fiscais,,,"Todo mês, como parte do meu orçamento",Me aposentar mais cedo,"Preocupação moderada, estou atento, mas ainda invisto",Ceará,Entre 28 e 45 anos,6% a 10%,Feminino,Não
985@gmail.com,"Online, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Caixa economica,Santander Previdência|Caixa Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,Acima de R$ 8.000,Débito em conta,Confiança moderada,Empregado (CLT),Facilidade na contratação e gestão online,,,"Todo mês, como parte do meu orçamento",Manter padrão de vida quando parar de trabalhar,"Alta preocupação , tenho medo e isso influencia minhas decisões",São Paulo,Entre 28 e 45 anos,11% a 15%,Feminino,Outro
986@gmail.com,WhatsApp com suporte humano,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Aposentadoria,Bradesco Previdência |Caixa Previdência|Itaú Previdência,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 1.000 a R$ 3.000,Pix,Confiança alta,Empregado (CLT),Facilidade na contratação e gestão online,,,"Todo mês, como parte do meu orçamento",Me aposentar mais cedo,"Preocupação moderada, estou atento, mas ainda invisto",Sergipe,Entre 28 e 45 anos,11% a 15%,Masculino,Outro
987@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,Itaú Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Empregado (CLT),Segurança e solidez da instituição,,,Quando recebo bônus ou participação nos lucros,Pagar a faculdade para um filho ou familiar,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 45 e 60 anos,6% a 10%,Feminino,Não
988@gmail.com,"Online, com suporte humano","Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Mada,Nenhuma das anteriores,"Sim, a minha empresa oferece como benefício",Não se aplica,Menos de R$ 1.000,Pix,Confiança muito alta,Empregado (CLT),Flexibilidade no resgate,,,Quando recebo bônus ou participação nos lucros,Mudança de país,"Muita preocupação, não invisto por receio de golpes",Bahia,Entre 18 e 27 anos,Até 5%,Masculino,Não
989@gmail.com,WhatsApp via ChatBot,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Ueueus,Bradesco Previdência,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 3.000 a R$ 5.000,Débito em conta,Confiança muito alta,Empregado (CLT),Reputação da marca,,,Apenas quando sobra dinheiro,Pagar a faculdade para um filho ou familiar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Alagoas,Entre 28 e 45 anos,Até 5%,Masculino,Sim
990@gmail.com,"Online, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Itaú,Itaú Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Empregado (CLT),Rentabilidade,,,Quando recebo o 13º salário,Transição de carreira (plano B),"Nenhuma preocupação, confio completamente nas instituições",Amazonas,Entre 18 e 27 anos,Até 5%,Masculino,Não
991@gmail.com,"Online, com suporte humano","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Bradesco,Caixa Previdência|Bradesco Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 3.000 a R$ 5.000,Débito em conta,Confiança alta,Empregado (CLT),Taxas de administração e carregamento,,,"Todo mês, como parte do meu orçamento",Me aposentar mais cedo,"Alta preocupação , tenho medo e isso influencia minhas decisões",Piauí,Entre 18 e 27 anos,6% a 10%,Feminino,Outro
992@gmail.com,WhatsApp com suporte humano,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Previndus,Bradesco Previdência |Brasilprev|Itaú Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Pix,Confiança alta,Empregado (CLT),Segurança e solidez da instituição,,,"Todo mês, como parte do meu orçamento",Manter padrão de vida quando parar de trabalhar,"Preocupação moderada, estou atento, mas ainda invisto",Rio de Janeiro,Entre 28 e 45 anos,Até 5%,Masculino,Não
993@gmail.com,"Online, com suporte humano","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Caixa,Itaú Previdência,"Sim, a minha empresa oferece como benefício",PGBL,De R$ 1.000 a R$ 3.000,Débito em conta,Confiança moderada,Empregado (CLT),Rentabilidade,,,Quando recebo bônus ou participação nos lucros,Viajar,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 28 e 45 anos,11% a 15%,Feminino,Não
994@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Não sei,Brasilprev,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 1.000 a R$ 3.000,Débito em conta,Confiança alta,Empregado (CLT),Rentabilidade,,,Nos meses em que tenho menos despesas,Ajudar quem eu amo,"Muita preocupação, não invisto por receio de golpes",Alagoas,Entre 18 e 27 anos,6% a 10%,Masculino,Sim
995@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",caixa,Caixa Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,Acima de R$ 8.000,Débito em conta,Confiança alta,Empregado (CLT),Reputação da marca,,,"Todo mês, como parte do meu orçamento",Viajar,"Alta preocupação , tenho medo e isso influencia minhas decisões",São Paulo,Entre 28 e 45 anos,11% a 15%,Feminino,Não
996@hotmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Brasilprev,XP Previdência|Brasilprev|Caixa Previdência|Santander Previdência|Itaú Previdência,"Sim, a minha empresa oferece como benefício",VGBL,Acima de R$ 8.000,Boleto,Confiança baixa,Empregado (CLT),Flexibilidade no resgate,,,Quando recebo bônus ou participação nos lucros,Manter padrão de vida quando parar de trabalhar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Rio de Janeiro,Entre 28 e 45 anos,6% a 10%,Feminino,Sim
997@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Bradesco,Itaú Previdência|Bradesco Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Débito em conta,Confiança moderada,Empregado (CLT),Segurança e solidez da instituição,,,"Todo mês, como parte do meu orçamento",Me aposentar mais cedo,"Preocupação moderada, estou atento, mas ainda invisto",Bahia,Entre 18 e 27 anos,6% a 10%,Masculino,Não
998@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",nsei,Itaú Previdência|XP Previdência,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 1.000 a R$ 3.000,Cartão de crédito,Confiança moderada,Empregado (CLT),Indicação de um especialista ou consultor financeiro,,,Uma vez por ano ou em momentos específicos,Ajudar quem eu amo,"Alta preocupação , tenho medo e isso influencia minhas decisões",Bahia,Entre 18 e 27 anos,Até 5%,Feminino,Não
999@gmail.com,"Online, com suporte humano","Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Bradesco,Bradesco Previdência |Itaú Previdência,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 3.000 a R$ 5.000,Débito em conta,Confiança moderada,Empregado (CLT),Segurança e solidez da instituição,,,"Todo mês, como parte do meu orçamento",Viajar,"Alta preocupação , tenho medo e isso influencia minhas decisões",São Paulo,Entre 28 e 45 anos,11% a 15%,Feminino,Não
1000@gmail.com,"Online, com suporte humano","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",INSS,Caixa Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Débito em conta,Confiança muito alta,Empregado (CLT),Benefícios fiscais,,,Apenas quando sobra dinheiro,Passar o dia jogando videogame,"Nenhuma preocupação, confio completamente nas instituições",Amazonas,Entre 28 e 45 anos,Até 5%,Masculino,Não
1001@gmail.com,WhatsApp via ChatBot,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",N sei,XP Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Cartão de crédito,Confiança moderada,Empregado (CLT),Benefícios fiscais,,,Quando recebo o 13º salário,Viajar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Bahia,Entre 18 e 27 anos,Até 5%,Masculino,Não
1002@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,Santander Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Empregado (CLT),Rentabilidade,,,Quando recebo bônus ou participação nos lucros,Manter padrão de vida quando parar de trabalhar,"Preocupação moderada, estou atento, mas ainda invisto",Minas Gerais,Entre 18 e 27 anos,6% a 10%,Feminino,Não
1003@gmail.com,WhatsApp via ChatBot,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Santander Previdência,Santander Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,Menos de R$ 1.000,Débito em conta,Confiança alta,Empregado (CLT),Facilidade na contratação e gestão online,,,"Todo mês, como parte do meu orçamento",Manter padrão de vida quando parar de trabalhar,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 18 e 27 anos,Até 5%,Masculino,Não
1004@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Caixa econômica federal,,"Sim, a minha empresa oferece como benefício",,Prefiro não responder,,,Empregado (CLT),,,,,,,São Paulo,Entre 28 e 45 anos,,Feminino,
1005@gmail.com,"Online, com suporte humano","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",xp,XP Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Empregado (CLT),Reputação da marca,,,Apenas quando sobra dinheiro,Viajar,"Pouca preocupação, considero, mas acho improvável ser vítima",Rio de Janeiro,Entre 28 e 45 anos,Até 5%,Feminino,Não
1006@gmail.com,"Online, com suporte humano","Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Bis,Santander Previdência|Caixa Previdência|Bradesco Previdência,"Sim, a minha empresa oferece como benefício",Não sei informar,De R$ 1.000 a R$ 3.000,Pix,Confiança baixa,Empregado (CLT),Benefícios fiscais,,,Nos meses em que tenho menos despesas,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",São Paulo,Entre 28 e 45 anos,6% a 10%,Feminino,Sim
1007@hotmail.com,"Online, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Bradesco,Bradesco Previdência,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 5.000 a R$ 8.000,Débito em conta,Confiança moderada,Empregado (CLT),Reputação da marca,,,Quando recebo bônus ou participação nos lucros,Ajudar quem eu amo,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 28 e 45 anos,Acima de 15%,Masculino,Não
1008@gmail.com,WhatsApp via ChatBot,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",.,Itaú Previdência,"Sim, a minha empresa oferece como benefício",VGBL,De R$ 1.000 a R$ 3.000,Pix,Confiança muito baixa,Empregado (CLT),Indicação de um especialista ou consultor financeiro,,,Nos meses em que tenho menos despesas,Ajudar quem eu amo,"Nenhuma preocupação, confio completamente nas instituições",São Paulo,Entre 18 e 27 anos,6% a 10%,Feminino,Não
